season,round,url,raceName,date,Circuit.circuitId,Circuit.url,Circuit.circuitName,Circuit.Location.lat,Circuit.Location.long,Circuit.Location.locality,Circuit.Location.country,time,FirstPractice.date,SecondPractice.date,ThirdPractice.date,Qualifying.date,Sprint.date,FirstPractice.time,SecondPractice.time,ThirdPractice.time,Qualifying.time,Sprint.time
2000,2,http://en.wikipedia.org/wiki/2000_Brazilian_Grand_Prix,Brazilian Grand Prix,2000-03-26,interlagos,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Jos%C3%A9_Carlos_Pace,Autódromo José Carlos Pace,-23.7036,-46.6997,São Paulo,Brazil,,,,,,,,,,,
2000,3,http://en.wikipedia.org/wiki/2000_San_Marino_Grand_Prix,San Marino Grand Prix,2000-04-09,imola,http://en.wikipedia.org/wiki/Autodromo_Enzo_e_Dino_Ferrari,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,,,,,,,,,,,
2000,4,http://en.wikipedia.org/wiki/2000_British_Grand_Prix,British Grand Prix,2000-04-23,silverstone,http://en.wikipedia.org/wiki/Silverstone_Circuit,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,,,,,,,,,,,
2000,5,http://en.wikipedia.org/wiki/2000_Spanish_Grand_Prix,Spanish Grand Prix,2000-05-07,catalunya,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Montmeló,Spain,,,,,,,,,,,
2000,6,http://en.wikipedia.org/wiki/2000_European_Grand_Prix,European Grand Prix,2000-05-21,nurburgring,http://en.wikipedia.org/wiki/N%C3%BCrburgring,Nürburgring,50.3356,6.9475,Nürburg,Germany,,,,,,,,,,,
2000,7,http://en.wikipedia.org/wiki/2000_Monaco_Grand_Prix,Monaco Grand Prix,2000-06-04,monaco,http://en.wikipedia.org/wiki/Circuit_de_Monaco,Circuit de Monaco,43.7347,7.42056,Monte-Carlo,Monaco,,,,,,,,,,,
2000,8,http://en.wikipedia.org/wiki/2000_Canadian_Grand_Prix,Canadian Grand Prix,2000-06-18,villeneuve,http://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,,,,,,,,,,,
2000,9,http://en.wikipedia.org/wiki/2000_French_Grand_Prix,French Grand Prix,2000-07-02,magny_cours,http://en.wikipedia.org/wiki/Circuit_de_Nevers_Magny-Cours,Circuit de Nevers Magny-Cours,46.8642,3.16361,Magny Cours,France,,,,,,,,,,,
2000,10,http://en.wikipedia.org/wiki/2000_Austrian_Grand_Prix,Austrian Grand Prix,2000-07-16,red_bull_ring,http://en.wikipedia.org/wiki/Red_Bull_Ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,,,,,,,,,,,
2000,11,http://en.wikipedia.org/wiki/2000_German_Grand_Prix,German Grand Prix,2000-07-30,hockenheimring,http://en.wikipedia.org/wiki/Hockenheimring,Hockenheimring,49.3278,8.56583,Hockenheim,Germany,,,,,,,,,,,
2000,12,http://en.wikipedia.org/wiki/2000_Hungarian_Grand_Prix,Hungarian Grand Prix,2000-08-13,hungaroring,http://en.wikipedia.org/wiki/Hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,,,,,,,,,,,
2000,13,http://en.wikipedia.org/wiki/2000_Belgian_Grand_Prix,Belgian Grand Prix,2000-08-27,spa,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,,,,,,,,,,,
2000,14,http://en.wikipedia.org/wiki/2000_Italian_Grand_Prix,Italian Grand Prix,2000-09-10,monza,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Autodromo Nazionale di Monza,45.6156,9.28111,Monza,Italy,,,,,,,,,,,
2000,15,http://en.wikipedia.org/wiki/2000_United_States_Grand_Prix,United States Grand Prix,2000-09-24,indianapolis,http://en.wikipedia.org/wiki/Indianapolis_Motor_Speedway,Indianapolis Motor Speedway,39.795,-86.2347,Indianapolis,USA,,,,,,,,,,,
2000,16,http://en.wikipedia.org/wiki/2000_Japanese_Grand_Prix,Japanese Grand Prix,2000-10-08,suzuka,http://en.wikipedia.org/wiki/Suzuka_Circuit,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,,,,,,,,,,,
2000,17,http://en.wikipedia.org/wiki/2000_Malaysian_Grand_Prix,Malaysian Grand Prix,2000-10-22,sepang,http://en.wikipedia.org/wiki/Sepang_International_Circuit,Sepang International Circuit,2.76083,101.738,Kuala Lumpur,Malaysia,,,,,,,,,,,
2001,1,http://en.wikipedia.org/wiki/2001_Australian_Grand_Prix,Australian Grand Prix,2001-03-04,albert_park,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,,,,,,,,,,,
2001,2,http://en.wikipedia.org/wiki/2001_Malaysian_Grand_Prix,Malaysian Grand Prix,2001-03-18,sepang,http://en.wikipedia.org/wiki/Sepang_International_Circuit,Sepang International Circuit,2.76083,101.738,Kuala Lumpur,Malaysia,,,,,,,,,,,
2001,3,http://en.wikipedia.org/wiki/2001_Brazilian_Grand_Prix,Brazilian Grand Prix,2001-04-01,interlagos,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Jos%C3%A9_Carlos_Pace,Autódromo José Carlos Pace,-23.7036,-46.6997,São Paulo,Brazil,,,,,,,,,,,
2001,4,http://en.wikipedia.org/wiki/2001_San_Marino_Grand_Prix,San Marino Grand Prix,2001-04-15,imola,http://en.wikipedia.org/wiki/Autodromo_Enzo_e_Dino_Ferrari,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,,,,,,,,,,,
2001,5,http://en.wikipedia.org/wiki/2001_Spanish_Grand_Prix,Spanish Grand Prix,2001-04-29,catalunya,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Montmeló,Spain,,,,,,,,,,,
2001,6,http://en.wikipedia.org/wiki/2001_Austrian_Grand_Prix,Austrian Grand Prix,2001-05-13,red_bull_ring,http://en.wikipedia.org/wiki/Red_Bull_Ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,,,,,,,,,,,
2001,7,http://en.wikipedia.org/wiki/2001_Monaco_Grand_Prix,Monaco Grand Prix,2001-05-27,monaco,http://en.wikipedia.org/wiki/Circuit_de_Monaco,Circuit de Monaco,43.7347,7.42056,Monte-Carlo,Monaco,,,,,,,,,,,
2001,8,http://en.wikipedia.org/wiki/2001_Canadian_Grand_Prix,Canadian Grand Prix,2001-06-10,villeneuve,http://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,,,,,,,,,,,
2001,9,http://en.wikipedia.org/wiki/2001_European_Grand_Prix,European Grand Prix,2001-06-24,nurburgring,http://en.wikipedia.org/wiki/N%C3%BCrburgring,Nürburgring,50.3356,6.9475,Nürburg,Germany,,,,,,,,,,,
2001,10,http://en.wikipedia.org/wiki/2001_French_Grand_Prix,French Grand Prix,2001-07-01,magny_cours,http://en.wikipedia.org/wiki/Circuit_de_Nevers_Magny-Cours,Circuit de Nevers Magny-Cours,46.8642,3.16361,Magny Cours,France,,,,,,,,,,,
2001,11,http://en.wikipedia.org/wiki/2001_British_Grand_Prix,British Grand Prix,2001-07-15,silverstone,http://en.wikipedia.org/wiki/Silverstone_Circuit,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,,,,,,,,,,,
2001,12,http://en.wikipedia.org/wiki/2001_German_Grand_Prix,German Grand Prix,2001-07-29,hockenheimring,http://en.wikipedia.org/wiki/Hockenheimring,Hockenheimring,49.3278,8.56583,Hockenheim,Germany,,,,,,,,,,,
2001,13,http://en.wikipedia.org/wiki/2001_Hungarian_Grand_Prix,Hungarian Grand Prix,2001-08-19,hungaroring,http://en.wikipedia.org/wiki/Hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,,,,,,,,,,,
2001,14,http://en.wikipedia.org/wiki/2001_Belgian_Grand_Prix,Belgian Grand Prix,2001-09-02,spa,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,,,,,,,,,,,
2001,15,http://en.wikipedia.org/wiki/2001_Italian_Grand_Prix,Italian Grand Prix,2001-09-16,monza,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Autodromo Nazionale di Monza,45.6156,9.28111,Monza,Italy,,,,,,,,,,,
2001,16,http://en.wikipedia.org/wiki/2001_United_States_Grand_Prix,United States Grand Prix,2001-09-30,indianapolis,http://en.wikipedia.org/wiki/Indianapolis_Motor_Speedway,Indianapolis Motor Speedway,39.795,-86.2347,Indianapolis,USA,,,,,,,,,,,
2001,17,http://en.wikipedia.org/wiki/2001_Japanese_Grand_Prix,Japanese Grand Prix,2001-10-14,suzuka,http://en.wikipedia.org/wiki/Suzuka_Circuit,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,,,,,,,,,,,
2002,1,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,Australian Grand Prix,2002-03-03,albert_park,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,,,,,,,,,,,
2002,2,http://en.wikipedia.org/wiki/2002_Malaysian_Grand_Prix,Malaysian Grand Prix,2002-03-17,sepang,http://en.wikipedia.org/wiki/Sepang_International_Circuit,Sepang International Circuit,2.76083,101.738,Kuala Lumpur,Malaysia,,,,,,,,,,,
2002,3,http://en.wikipedia.org/wiki/2002_Brazilian_Grand_Prix,Brazilian Grand Prix,2002-03-31,interlagos,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Jos%C3%A9_Carlos_Pace,Autódromo José Carlos Pace,-23.7036,-46.6997,São Paulo,Brazil,,,,,,,,,,,
2002,4,http://en.wikipedia.org/wiki/2002_San_Marino_Grand_Prix,San Marino Grand Prix,2002-04-14,imola,http://en.wikipedia.org/wiki/Autodromo_Enzo_e_Dino_Ferrari,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,,,,,,,,,,,
2002,5,http://en.wikipedia.org/wiki/2002_Spanish_Grand_Prix,Spanish Grand Prix,2002-04-28,catalunya,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Montmeló,Spain,,,,,,,,,,,
2002,6,http://en.wikipedia.org/wiki/2002_Austrian_Grand_Prix,Austrian Grand Prix,2002-05-12,red_bull_ring,http://en.wikipedia.org/wiki/Red_Bull_Ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,,,,,,,,,,,
2002,7,http://en.wikipedia.org/wiki/2002_Monaco_Grand_Prix,Monaco Grand Prix,2002-05-26,monaco,http://en.wikipedia.org/wiki/Circuit_de_Monaco,Circuit de Monaco,43.7347,7.42056,Monte-Carlo,Monaco,,,,,,,,,,,
2002,8,http://en.wikipedia.org/wiki/2002_Canadian_Grand_Prix,Canadian Grand Prix,2002-06-09,villeneuve,http://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,,,,,,,,,,,
2002,9,http://en.wikipedia.org/wiki/2002_European_Grand_Prix,European Grand Prix,2002-06-23,nurburgring,http://en.wikipedia.org/wiki/N%C3%BCrburgring,Nürburgring,50.3356,6.9475,Nürburg,Germany,,,,,,,,,,,
2002,10,http://en.wikipedia.org/wiki/2002_British_Grand_Prix,British Grand Prix,2002-07-07,silverstone,http://en.wikipedia.org/wiki/Silverstone_Circuit,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,,,,,,,,,,,
2002,11,http://en.wikipedia.org/wiki/2002_French_Grand_Prix,French Grand Prix,2002-07-21,magny_cours,http://en.wikipedia.org/wiki/Circuit_de_Nevers_Magny-Cours,Circuit de Nevers Magny-Cours,46.8642,3.16361,Magny Cours,France,,,,,,,,,,,
2002,12,http://en.wikipedia.org/wiki/2002_German_Grand_Prix,German Grand Prix,2002-07-28,hockenheimring,http://en.wikipedia.org/wiki/Hockenheimring,Hockenheimring,49.3278,8.56583,Hockenheim,Germany,,,,,,,,,,,
2002,13,http://en.wikipedia.org/wiki/2002_Hungarian_Grand_Prix,Hungarian Grand Prix,2002-08-18,hungaroring,http://en.wikipedia.org/wiki/Hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,,,,,,,,,,,
2002,14,http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix,Belgian Grand Prix,2002-09-01,spa,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,,,,,,,,,,,
2002,15,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix,Italian Grand Prix,2002-09-15,monza,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Autodromo Nazionale di Monza,45.6156,9.28111,Monza,Italy,,,,,,,,,,,
2002,16,http://en.wikipedia.org/wiki/2002_United_States_Grand_Prix,United States Grand Prix,2002-09-29,indianapolis,http://en.wikipedia.org/wiki/Indianapolis_Motor_Speedway,Indianapolis Motor Speedway,39.795,-86.2347,Indianapolis,USA,,,,,,,,,,,
2002,17,http://en.wikipedia.org/wiki/2002_Japanese_Grand_Prix,Japanese Grand Prix,2002-10-13,suzuka,http://en.wikipedia.org/wiki/Suzuka_Circuit,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,,,,,,,,,,,
2003,1,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix,Australian Grand Prix,2003-03-09,albert_park,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,,,,,,,,,,,
2003,2,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix,Malaysian Grand Prix,2003-03-23,sepang,http://en.wikipedia.org/wiki/Sepang_International_Circuit,Sepang International Circuit,2.76083,101.738,Kuala Lumpur,Malaysia,,,,,,,,,,,
2003,3,http://en.wikipedia.org/wiki/2003_Brazilian_Grand_Prix,Brazilian Grand Prix,2003-04-06,interlagos,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Jos%C3%A9_Carlos_Pace,Autódromo José Carlos Pace,-23.7036,-46.6997,São Paulo,Brazil,,,,,,,,,,,
2003,4,http://en.wikipedia.org/wiki/2003_San_Marino_Grand_Prix,San Marino Grand Prix,2003-04-20,imola,http://en.wikipedia.org/wiki/Autodromo_Enzo_e_Dino_Ferrari,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,,,,,,,,,,,
2003,5,http://en.wikipedia.org/wiki/2003_Spanish_Grand_Prix,Spanish Grand Prix,2003-05-04,catalunya,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Montmeló,Spain,,,,,,,,,,,
2003,6,http://en.wikipedia.org/wiki/2003_Austrian_Grand_Prix,Austrian Grand Prix,2003-05-18,red_bull_ring,http://en.wikipedia.org/wiki/Red_Bull_Ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,,,,,,,,,,,
2003,7,http://en.wikipedia.org/wiki/2003_Monaco_Grand_Prix,Monaco Grand Prix,2003-06-01,monaco,http://en.wikipedia.org/wiki/Circuit_de_Monaco,Circuit de Monaco,43.7347,7.42056,Monte-Carlo,Monaco,,,,,,,,,,,
2003,8,http://en.wikipedia.org/wiki/2003_Canadian_Grand_Prix,Canadian Grand Prix,2003-06-15,villeneuve,http://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,,,,,,,,,,,
2003,9,http://en.wikipedia.org/wiki/2003_European_Grand_Prix,European Grand Prix,2003-06-29,nurburgring,http://en.wikipedia.org/wiki/N%C3%BCrburgring,Nürburgring,50.3356,6.9475,Nürburg,Germany,,,,,,,,,,,
2003,10,http://en.wikipedia.org/wiki/2003_French_Grand_Prix,French Grand Prix,2003-07-06,magny_cours,http://en.wikipedia.org/wiki/Circuit_de_Nevers_Magny-Cours,Circuit de Nevers Magny-Cours,46.8642,3.16361,Magny Cours,France,,,,,,,,,,,
2003,11,http://en.wikipedia.org/wiki/2003_British_Grand_Prix,British Grand Prix,2003-07-20,silverstone,http://en.wikipedia.org/wiki/Silverstone_Circuit,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,,,,,,,,,,,
2003,12,http://en.wikipedia.org/wiki/2003_German_Grand_Prix,German Grand Prix,2003-08-03,hockenheimring,http://en.wikipedia.org/wiki/Hockenheimring,Hockenheimring,49.3278,8.56583,Hockenheim,Germany,,,,,,,,,,,
2003,13,http://en.wikipedia.org/wiki/2003_Hungarian_Grand_Prix,Hungarian Grand Prix,2003-08-24,hungaroring,http://en.wikipedia.org/wiki/Hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,,,,,,,,,,,
2003,14,http://en.wikipedia.org/wiki/2003_Italian_Grand_Prix,Italian Grand Prix,2003-09-14,monza,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Autodromo Nazionale di Monza,45.6156,9.28111,Monza,Italy,,,,,,,,,,,
2003,15,http://en.wikipedia.org/wiki/2003_United_States_Grand_Prix,United States Grand Prix,2003-09-28,indianapolis,http://en.wikipedia.org/wiki/Indianapolis_Motor_Speedway,Indianapolis Motor Speedway,39.795,-86.2347,Indianapolis,USA,,,,,,,,,,,
2003,16,http://en.wikipedia.org/wiki/2003_Japanese_Grand_Prix,Japanese Grand Prix,2003-10-12,suzuka,http://en.wikipedia.org/wiki/Suzuka_Circuit,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,,,,,,,,,,,
2004,1,http://en.wikipedia.org/wiki/2004_Australian_Grand_Prix,Australian Grand Prix,2004-03-07,albert_park,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,,,,,,,,,,,
2004,2,http://en.wikipedia.org/wiki/2004_Malaysian_Grand_Prix,Malaysian Grand Prix,2004-03-21,sepang,http://en.wikipedia.org/wiki/Sepang_International_Circuit,Sepang International Circuit,2.76083,101.738,Kuala Lumpur,Malaysia,,,,,,,,,,,
2004,3,http://en.wikipedia.org/wiki/2004_Bahrain_Grand_Prix,Bahrain Grand Prix,2004-04-04,bahrain,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,,,,,,,,,,,
2004,4,http://en.wikipedia.org/wiki/2004_San_Marino_Grand_Prix,San Marino Grand Prix,2004-04-25,imola,http://en.wikipedia.org/wiki/Autodromo_Enzo_e_Dino_Ferrari,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,,,,,,,,,,,
2004,5,http://en.wikipedia.org/wiki/2004_Spanish_Grand_Prix,Spanish Grand Prix,2004-05-09,catalunya,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Montmeló,Spain,,,,,,,,,,,
2004,6,http://en.wikipedia.org/wiki/2004_Monaco_Grand_Prix,Monaco Grand Prix,2004-05-23,monaco,http://en.wikipedia.org/wiki/Circuit_de_Monaco,Circuit de Monaco,43.7347,7.42056,Monte-Carlo,Monaco,,,,,,,,,,,
2004,7,http://en.wikipedia.org/wiki/2004_European_Grand_Prix,European Grand Prix,2004-05-30,nurburgring,http://en.wikipedia.org/wiki/N%C3%BCrburgring,Nürburgring,50.3356,6.9475,Nürburg,Germany,,,,,,,,,,,
2004,8,http://en.wikipedia.org/wiki/2004_Canadian_Grand_Prix,Canadian Grand Prix,2004-06-13,villeneuve,http://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,,,,,,,,,,,
2004,9,http://en.wikipedia.org/wiki/2004_United_States_Grand_Prix,United States Grand Prix,2004-06-20,indianapolis,http://en.wikipedia.org/wiki/Indianapolis_Motor_Speedway,Indianapolis Motor Speedway,39.795,-86.2347,Indianapolis,USA,,,,,,,,,,,
2004,10,http://en.wikipedia.org/wiki/2004_French_Grand_Prix,French Grand Prix,2004-07-04,magny_cours,http://en.wikipedia.org/wiki/Circuit_de_Nevers_Magny-Cours,Circuit de Nevers Magny-Cours,46.8642,3.16361,Magny Cours,France,,,,,,,,,,,
2004,11,http://en.wikipedia.org/wiki/2004_British_Grand_Prix,British Grand Prix,2004-07-11,silverstone,http://en.wikipedia.org/wiki/Silverstone_Circuit,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,,,,,,,,,,,
2004,12,http://en.wikipedia.org/wiki/2004_German_Grand_Prix,German Grand Prix,2004-07-25,hockenheimring,http://en.wikipedia.org/wiki/Hockenheimring,Hockenheimring,49.3278,8.56583,Hockenheim,Germany,,,,,,,,,,,
2004,13,http://en.wikipedia.org/wiki/2004_Hungarian_Grand_Prix,Hungarian Grand Prix,2004-08-15,hungaroring,http://en.wikipedia.org/wiki/Hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,,,,,,,,,,,
2004,14,http://en.wikipedia.org/wiki/2004_Belgian_Grand_Prix,Belgian Grand Prix,2004-08-29,spa,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,,,,,,,,,,,
2004,15,http://en.wikipedia.org/wiki/2004_Italian_Grand_Prix,Italian Grand Prix,2004-09-12,monza,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Autodromo Nazionale di Monza,45.6156,9.28111,Monza,Italy,,,,,,,,,,,
2004,16,http://en.wikipedia.org/wiki/2004_Chinese_Grand_Prix,Chinese Grand Prix,2004-09-26,shanghai,http://en.wikipedia.org/wiki/Shanghai_International_Circuit,Shanghai International Circuit,31.3389,121.22,Shanghai,China,,,,,,,,,,,
2004,17,http://en.wikipedia.org/wiki/2004_Japanese_Grand_Prix,Japanese Grand Prix,2004-10-10,suzuka,http://en.wikipedia.org/wiki/Suzuka_Circuit,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,,,,,,,,,,,
2004,18,http://en.wikipedia.org/wiki/2004_Brazilian_Grand_Prix,Brazilian Grand Prix,2004-10-24,interlagos,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Jos%C3%A9_Carlos_Pace,Autódromo José Carlos Pace,-23.7036,-46.6997,São Paulo,Brazil,,,,,,,,,,,
2005,1,http://en.wikipedia.org/wiki/2005_Australian_Grand_Prix,Australian Grand Prix,2005-03-06,albert_park,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,14:00:00Z,,,,,,,,,,
2005,2,http://en.wikipedia.org/wiki/2005_Malaysian_Grand_Prix,Malaysian Grand Prix,2005-03-20,sepang,http://en.wikipedia.org/wiki/Sepang_International_Circuit,Sepang International Circuit,2.76083,101.738,Kuala Lumpur,Malaysia,15:00:00Z,,,,,,,,,,
2005,3,http://en.wikipedia.org/wiki/2005_Bahrain_Grand_Prix,Bahrain Grand Prix,2005-04-03,bahrain,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,14:30:00Z,,,,,,,,,,
2005,4,http://en.wikipedia.org/wiki/2005_San_Marino_Grand_Prix,San Marino Grand Prix,2005-04-24,imola,http://en.wikipedia.org/wiki/Autodromo_Enzo_e_Dino_Ferrari,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,14:00:00Z,,,,,,,,,,
2005,5,http://en.wikipedia.org/wiki/2005_Spanish_Grand_Prix,Spanish Grand Prix,2005-05-08,catalunya,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Montmeló,Spain,14:00:00Z,,,,,,,,,,
2005,6,http://en.wikipedia.org/wiki/2005_Monaco_Grand_Prix,Monaco Grand Prix,2005-05-22,monaco,http://en.wikipedia.org/wiki/Circuit_de_Monaco,Circuit de Monaco,43.7347,7.42056,Monte-Carlo,Monaco,14:00:00Z,,,,,,,,,,
2005,7,http://en.wikipedia.org/wiki/2005_European_Grand_Prix,European Grand Prix,2005-05-29,nurburgring,http://en.wikipedia.org/wiki/N%C3%BCrburgring,Nürburgring,50.3356,6.9475,Nürburg,Germany,14:00:00Z,,,,,,,,,,
2005,8,http://en.wikipedia.org/wiki/2005_Canadian_Grand_Prix,Canadian Grand Prix,2005-06-12,villeneuve,http://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,13:00:00Z,,,,,,,,,,
2005,9,http://en.wikipedia.org/wiki/2005_United_States_Grand_Prix,United States Grand Prix,2005-06-19,indianapolis,http://en.wikipedia.org/wiki/Indianapolis_Motor_Speedway,Indianapolis Motor Speedway,39.795,-86.2347,Indianapolis,USA,14:00:00Z,,,,,,,,,,
2005,10,http://en.wikipedia.org/wiki/2005_French_Grand_Prix,French Grand Prix,2005-07-03,magny_cours,http://en.wikipedia.org/wiki/Circuit_de_Nevers_Magny-Cours,Circuit de Nevers Magny-Cours,46.8642,3.16361,Magny Cours,France,14:00:00Z,,,,,,,,,,
2005,11,http://en.wikipedia.org/wiki/2005_British_Grand_Prix,British Grand Prix,2005-07-10,silverstone,http://en.wikipedia.org/wiki/Silverstone_Circuit,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,14:00:00Z,,,,,,,,,,
2005,12,http://en.wikipedia.org/wiki/2005_German_Grand_Prix,German Grand Prix,2005-07-24,hockenheimring,http://en.wikipedia.org/wiki/Hockenheimring,Hockenheimring,49.3278,8.56583,Hockenheim,Germany,14:00:00Z,,,,,,,,,,
2005,13,http://en.wikipedia.org/wiki/2005_Hungarian_Grand_Prix,Hungarian Grand Prix,2005-07-31,hungaroring,http://en.wikipedia.org/wiki/Hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,14:00:00Z,,,,,,,,,,
2005,14,http://en.wikipedia.org/wiki/2005_Turkish_Grand_Prix,Turkish Grand Prix,2005-08-21,istanbul,http://en.wikipedia.org/wiki/Istanbul_Park,Istanbul Park,40.9517,29.405,Istanbul,Turkey,15:00:00Z,,,,,,,,,,
2005,15,http://en.wikipedia.org/wiki/2005_Italian_Grand_Prix,Italian Grand Prix,2005-09-04,monza,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Autodromo Nazionale di Monza,45.6156,9.28111,Monza,Italy,14:00:00Z,,,,,,,,,,
2005,16,http://en.wikipedia.org/wiki/2005_Belgian_Grand_Prix,Belgian Grand Prix,2005-09-11,spa,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,14:00:00Z,,,,,,,,,,
