driverId,url,givenName,familyName,dateOfBirth,nationality,year,code,permanentNumber
lombardi,http://en.wikipedia.org/wiki/Lella_Lombardi,Lella,Lombardi,1941-03-26,Italian,1976,,
lunger,http://en.wikipedia.org/wiki/Brett_Lunger,Brett,Lunger,1945-11-14,American,1976,,
hayje,http://en.wikipedia.org/wiki/Boy_Hayje,Boy,Lunger,1949-05-03,Dutch,1976,,
magee,http://en.wikipedia.org/wiki/Damien_Magee,Damien,Magee,1945-11-17,British,1976,,
mass,http://en.wikipedia.org/wiki/Jochen_Mass,Jochen,Mass,1946-09-30,German,1976,,
merzario,http://en.wikipedia.org/wiki/Arturo_Merzario,Arturo,Merzario,1943-03-11,Italian,1976,,
nelleman,http://en.wikipedia.org/wiki/Jac_Nelleman,Jac,Nelleman,1944-04-19,Danish,1976,,
neve,http://en.wikipedia.org/wiki/Patrick_Neve,Patrick,Nève,1949-10-13,Belgian,1976,,
nilsson,http://en.wikipedia.org/wiki/Gunnar_Nilsson,Gunnar,Nilsson,1948-11-20,Swedish,1976,,
pace,http://en.wikipedia.org/wiki/Carlos_Pace,Carlos,Pace,1944-10-06,Brazilian,1976,,
perkins,http://en.wikipedia.org/wiki/Larry_Perkins,Larry,Perkins,1950-03-18,Australian,1976,,
pescarolo,http://en.wikipedia.org/wiki/Henri_Pescarolo,Henri,Pescarolo,1942-09-25,French,1976,,
pesenti_rossi,http://en.wikipedia.org/wiki/Alessandro_Pesenti-Rossi,Alessandro,Pesenti-Rossi,1942-08-31,Italian,1976,,
peterson,http://en.wikipedia.org/wiki/Ronnie_Peterson,Ronnie,Peterson,1944-02-14,Swedish,1976,,
pryce,http://en.wikipedia.org/wiki/Tom_Pryce,Tom,Pryce,1949-06-11,British,1976,,
regazzoni,http://en.wikipedia.org/wiki/Clay_Regazzoni,Clay,Regazzoni,1939-09-05,Swiss,1976,,
reutemann,http://en.wikipedia.org/wiki/Carlos_Reutemann,Carlos,Reutemann,1942-04-12,Argentine,1976,,
ribeiro,http://en.wikipedia.org/wiki/Alex_Ribeiro,Alex,Ribeiro,1948-11-07,Brazilian,1976,,
ian_scheckter,http://en.wikipedia.org/wiki/Ian_Scheckter,Ian,Scheckter,1947-08-22,South African,1976,,
scheckter,http://en.wikipedia.org/wiki/Jody_Scheckter,Jody,Scheckter,1950-01-29,South African,1976,,
stommelen,http://en.wikipedia.org/wiki/Rolf_Stommelen,Rolf,Stommelen,1943-07-11,German,1976,,
stuck,http://en.wikipedia.org/wiki/Hans_Joachim_Stuck,Hans-Joachim,Stuck,1951-01-01,German,1976,,
stuppacher,http://en.wikipedia.org/wiki/Otto_Stuppacher,Otto,Stuppacher,1947-03-03,Austrian,1976,,
takahara,http://en.wikipedia.org/wiki/Noritake_Takahara,Noritake,Takahara,1951-06-06,Japanese,1976,,
trimmer,http://en.wikipedia.org/wiki/Tony_Trimmer,Tony,Trimmer,1943-01-24,British,1976,,
watson,http://en.wikipedia.org/wiki/John_Watson_(racing_driver),John,Watson,1946-05-04,British,1976,,
wilds,http://en.wikipedia.org/wiki/Mike_Wilds,Mike,Wilds,1946-01-07,British,1976,,
zapico,http://en.wikipedia.org/wiki/Emilio_Zapico,Emilio,Zapico,1944-05-27,Spanish,1976,,
zorzi,http://en.wikipedia.org/wiki/Renzo_Zorzi,Renzo,Zorzi,1946-12-12,Italian,1976,,
andersson,http://en.wikipedia.org/wiki/Conny_Andersson_(racing_driver),Conny,Andersson,1939-12-28,Swedish,1977,,
mario_andretti,http://en.wikipedia.org/wiki/Mario_Andretti,Mario,Andretti,1940-02-28,American,1977,,
ashley,http://en.wikipedia.org/wiki/Ian_Ashley,Ian,Ashley,1947-10-26,British,1977,,
binder,http://en.wikipedia.org/wiki/Hans_Binder,Hans,Binder,1948-06-12,Austrian,1977,,
bleekemolen,http://en.wikipedia.org/wiki/Michael_Bleekemolen,Michael,Bleekemolen,1949-10-02,Dutch,1977,,
brambilla,http://en.wikipedia.org/wiki/Vittorio_Brambilla,Vittorio,Brambilla,1937-11-11,Italian,1977,,
dryver,http://en.wikipedia.org/wiki/Bernard_de_Dryver,Bernard,de Dryver,1952-09-19,Belgian,1977,,
villota,http://en.wikipedia.org/wiki/Emilio_de_Villota,Emilio,de Villota,1946-07-26,Spanish,1977,,
depailler,http://en.wikipedia.org/wiki/Patrick_Depailler,Patrick,Depailler,1944-08-09,French,1977,,
edwards,http://en.wikipedia.org/wiki/Guy_Edwards,Guy,Edwards,1942-12-30,British,1977,,
ertl,http://en.wikipedia.org/wiki/Harald_Ertl,Harald,Ertl,1948-08-31,Austrian,1977,,
emerson_fittipaldi,http://en.wikipedia.org/wiki/Emerson_Fittipaldi,Emerson,Fittipaldi,1946-12-12,Brazilian,1977,,
francia,http://en.wikipedia.org/wiki/Giorgio_Francia,Giorgio,Francia,1947-11-08,Italian,1977,,
giacomelli,http://en.wikipedia.org/wiki/Bruno_Giacomelli,Bruno,Giacomelli,1952-09-10,Italian,1977,,
henton,http://en.wikipedia.org/wiki/Brian_Henton,Brian,Henton,1946-09-19,British,1977,,
heyer,http://en.wikipedia.org/wiki/Hans_Heyer,Hans,Heyer,1943-03-16,German,1977,,
hoffmann,http://en.wikipedia.org/wiki/Ingo_Hoffmann,Ingo,Hoffmann,1953-02-28,Brazilian,1977,,
hoshino,http://en.wikipedia.org/wiki/Kazuyoshi_Hoshino,Kazuyoshi,Hoshino,1947-07-01,Japanese,1977,,
hunt,http://en.wikipedia.org/wiki/James_Hunt,James,Hunt,1947-08-29,British,1977,,
ickx,http://en.wikipedia.org/wiki/Jacky_Ickx,Jacky,Ickx,1945-01-01,Belgian,1977,,
jabouille,http://en.wikipedia.org/wiki/Jean-Pierre_Jabouille,Jean-Pierre,Jabouille,1942-10-01,French,1977,,
jarier,http://en.wikipedia.org/wiki/Jean-Pierre_Jarier,Jean-Pierre,Jarier,1946-07-10,French,1977,,
jones,http://en.wikipedia.org/wiki/Alan_Jones_(Formula_1),Alan,Jones,1946-11-02,Australian,1977,,
keegan,http://en.wikipedia.org/wiki/Rupert_Keegan,Rupert,Keegan,1955-02-26,British,1977,,
kessel,http://en.wikipedia.org/wiki/Loris_Kessel,Loris,Kessel,1950-04-01,Swiss,1977,,
kozarowitzky,http://en.wikipedia.org/wiki/Mikko_Kozarowitzky,Mikko,Kozarowitzky,1948-05-17,Finnish,1977,,
laffite,http://en.wikipedia.org/wiki/Jacques_Laffite,Jacques,Laffite,1943-11-21,French,1977,,
lauda,http://en.wikipedia.org/wiki/Niki_Lauda,Niki,Lauda,1949-02-22,Austrian,1977,,
leoni,http://en.wikipedia.org/wiki/Lamberto_Leoni,Lamberto,Leoni,1953-05-24,Italian,1977,,
hayje,http://en.wikipedia.org/wiki/Boy_Hayje,Boy,Lunger,1949-05-03,Dutch,1977,,
lunger,http://en.wikipedia.org/wiki/Brett_Lunger,Brett,Lunger,1945-11-14,American,1977,,
mass,http://en.wikipedia.org/wiki/Jochen_Mass,Jochen,Mass,1946-09-30,German,1977,,
mcguire,http://en.wikipedia.org/wiki/Brian_McGuire,Brian,McGuire,1945-12-13,Australian,1977,,
merzario,http://en.wikipedia.org/wiki/Arturo_Merzario,Arturo,Merzario,1943-03-11,Italian,1977,,
neve,http://en.wikipedia.org/wiki/Patrick_Neve,Patrick,Nève,1949-10-13,Belgian,1977,,
nilsson,http://en.wikipedia.org/wiki/Gunnar_Nilsson,Gunnar,Nilsson,1948-11-20,Swedish,1977,,
oliver,http://en.wikipedia.org/wiki/Jackie_Oliver,Jackie,Oliver,1942-08-14,British,1977,,
ongais,http://en.wikipedia.org/wiki/Danny_Ongais,Danny,Ongais,1942-05-21,American,1977,,
pace,http://en.wikipedia.org/wiki/Carlos_Pace,Carlos,Pace,1944-10-06,Brazilian,1977,,
patrese,http://en.wikipedia.org/wiki/Riccardo_Patrese,Riccardo,Patrese,1954-04-17,Italian,1977,,
perkins,http://en.wikipedia.org/wiki/Larry_Perkins,Larry,Perkins,1950-03-18,Australian,1977,,
peterson,http://en.wikipedia.org/wiki/Ronnie_Peterson,Ronnie,Peterson,1944-02-14,Swedish,1977,,
pilette,http://en.wikipedia.org/wiki/Teddy_Pilette,Teddy,Pilette,1942-07-26,Belgian,1977,,
pryce,http://en.wikipedia.org/wiki/Tom_Pryce,Tom,Pryce,1949-06-11,British,1977,,
purley,http://en.wikipedia.org/wiki/David_Purley,David,Purley,1945-01-26,British,1977,,
rebaque,http://en.wikipedia.org/wiki/Hector_Rebaque,Hector,Rebaque,1956-02-05,Mexican,1977,,
regazzoni,http://en.wikipedia.org/wiki/Clay_Regazzoni,Clay,Regazzoni,1939-09-05,Swiss,1977,,
reutemann,http://en.wikipedia.org/wiki/Carlos_Reutemann,Carlos,Reutemann,1942-04-12,Argentine,1977,,
ribeiro,http://en.wikipedia.org/wiki/Alex_Ribeiro,Alex,Ribeiro,1948-11-07,Brazilian,1977,,
ian_scheckter,http://en.wikipedia.org/wiki/Ian_Scheckter,Ian,Scheckter,1947-08-22,South African,1977,,
scheckter,http://en.wikipedia.org/wiki/Jody_Scheckter,Jody,Scheckter,1950-01-29,South African,1977,,
schuppan,http://en.wikipedia.org/wiki/Vern_Schuppan,Vern,Schuppan,1943-03-19,Australian,1977,,
stuck,http://en.wikipedia.org/wiki/Hans_Joachim_Stuck,Hans-Joachim,Stuck,1951-01-01,German,1977,,
sutcliffe,http://en.wikipedia.org/wiki/Andy_Sutcliffe,Andy,Sutcliffe,1947-05-09,British,1977,,
takahara,http://en.wikipedia.org/wiki/Noritake_Takahara,Noritake,Takahara,1951-06-06,Japanese,1977,,
takahashi,http://en.wikipedia.org/wiki/Kunimitsu_Takahashi,Kunimitsu,Takahashi,1940-01-29,Japanese,1977,,
tambay,http://en.wikipedia.org/wiki/Patrick_Tambay,Patrick,Tambay,1949-06-25,French,1977,,
trimmer,http://en.wikipedia.org/wiki/Tony_Trimmer,Tony,Trimmer,1943-01-24,British,1977,,
gilles_villeneuve,http://en.wikipedia.org/wiki/Gilles_Villeneuve,Gilles,Villeneuve,1950-01-18,Canadian,1977,,
watson,http://en.wikipedia.org/wiki/John_Watson_(racing_driver),John,Watson,1946-05-04,British,1977,,
zorzi,http://en.wikipedia.org/wiki/Renzo_Zorzi,Renzo,Zorzi,1946-12-12,Italian,1977,,
mario_andretti,http://en.wikipedia.org/wiki/Mario_Andretti,Mario,Andretti,1940-02-28,American,1978,,
arnoux,http://en.wikipedia.org/wiki/Ren%C3%A9_Arnoux,René,Arnoux,1948-07-04,French,1978,,
binder,http://en.wikipedia.org/wiki/Hans_Binder,Hans,Binder,1948-06-12,Austrian,1978,,
bleekemolen,http://en.wikipedia.org/wiki/Michael_Bleekemolen,Michael,Bleekemolen,1949-10-02,Dutch,1978,,
brambilla,http://en.wikipedia.org/wiki/Vittorio_Brambilla,Vittorio,Brambilla,1937-11-11,Italian,1978,,
cheever,http://en.wikipedia.org/wiki/Eddie_Cheever,Eddie,Cheever,1958-01-10,American,1978,,
colombo,http://en.wikipedia.org/wiki/Alberto_Colombo,Alberto,Colombo,1946-02-23,Italian,1978,,
daly,http://en.wikipedia.org/wiki/Derek_Daly,Derek,Daly,1953-03-11,Irish,1978,,
villota,http://en.wikipedia.org/wiki/Emilio_de_Villota,Emilio,de Villota,1946-07-26,Spanish,1978,,
depailler,http://en.wikipedia.org/wiki/Patrick_Depailler,Patrick,Depailler,1944-08-09,French,1978,,
ertl,http://en.wikipedia.org/wiki/Harald_Ertl,Harald,Ertl,1948-08-31,Austrian,1978,,
emerson_fittipaldi,http://en.wikipedia.org/wiki/Emerson_Fittipaldi,Emerson,Fittipaldi,1946-12-12,Brazilian,1978,,
gimax,http://en.wikipedia.org/wiki/Gimax,Carlo,Franchi,1938-01-01,Italian,1978,,
gabbiani,http://en.wikipedia.org/wiki/Beppe_Gabbiani,Beppe,Gabbiani,1957-01-02,Italian,1978,,
galica,http://en.wikipedia.org/wiki/Divina_Galica,Divina,Galica,1944-08-13,British,1978,,
giacomelli,http://en.wikipedia.org/wiki/Bruno_Giacomelli,Bruno,Giacomelli,1952-09-10,Italian,1978,,
hunt,http://en.wikipedia.org/wiki/James_Hunt,James,Hunt,1947-08-29,British,1978,,
ickx,http://en.wikipedia.org/wiki/Jacky_Ickx,Jacky,Ickx,1945-01-01,Belgian,1978,,
jabouille,http://en.wikipedia.org/wiki/Jean-Pierre_Jabouille,Jean-Pierre,Jabouille,1942-10-01,French,1978,,
jarier,http://en.wikipedia.org/wiki/Jean-Pierre_Jarier,Jean-Pierre,Jarier,1946-07-10,French,1978,,
jones,http://en.wikipedia.org/wiki/Alan_Jones_(Formula_1),Alan,Jones,1946-11-02,Australian,1978,,
keegan,http://en.wikipedia.org/wiki/Rupert_Keegan,Rupert,Keegan,1955-02-26,British,1978,,
laffite,http://en.wikipedia.org/wiki/Jacques_Laffite,Jacques,Laffite,1943-11-21,French,1978,,
lauda,http://en.wikipedia.org/wiki/Niki_Lauda,Niki,Lauda,1949-02-22,Austrian,1978,,
lees,http://en.wikipedia.org/wiki/Geoff_Lees,Geoff,Lees,1951-05-01,British,1978,,
leoni,http://en.wikipedia.org/wiki/Lamberto_Leoni,Lamberto,Leoni,1953-05-24,Italian,1978,,
lunger,http://en.wikipedia.org/wiki/Brett_Lunger,Brett,Lunger,1945-11-14,American,1978,,
mass,http://en.wikipedia.org/wiki/Jochen_Mass,Jochen,Mass,1946-09-30,German,1978,,
merzario,http://en.wikipedia.org/wiki/Arturo_Merzario,Arturo,Merzario,1943-03-11,Italian,1978,,
ongais,http://en.wikipedia.org/wiki/Danny_Ongais,Danny,Ongais,1942-05-21,American,1978,,
patrese,http://en.wikipedia.org/wiki/Riccardo_Patrese,Riccardo,Patrese,1954-04-17,Italian,1978,,
peterson,http://en.wikipedia.org/wiki/Ronnie_Peterson,Ronnie,Peterson,1944-02-14,Swedish,1978,,
piquet,http://en.wikipedia.org/wiki/Nelson_Piquet,Nelson,Piquet,1952-08-17,Brazilian,1978,,
pironi,http://en.wikipedia.org/wiki/Didier_Pironi,Didier,Pironi,1952-03-26,French,1978,,
rahal,http://en.wikipedia.org/wiki/Bobby_Rahal,Bobby,Rahal,1953-01-10,American,1978,,
rebaque,http://en.wikipedia.org/wiki/Hector_Rebaque,Hector,Rebaque,1956-02-05,Mexican,1978,,
regazzoni,http://en.wikipedia.org/wiki/Clay_Regazzoni,Clay,Regazzoni,1939-09-05,Swiss,1978,,
reutemann,http://en.wikipedia.org/wiki/Carlos_Reutemann,Carlos,Reutemann,1942-04-12,Argentine,1978,,
keke_rosberg,http://en.wikipedia.org/wiki/Keke_Rosberg,Keke,Rosberg,1948-12-06,Finnish,1978,,
scheckter,http://en.wikipedia.org/wiki/Jody_Scheckter,Jody,Scheckter,1950-01-29,South African,1978,,
stommelen,http://en.wikipedia.org/wiki/Rolf_Stommelen,Rolf,Stommelen,1943-07-11,German,1978,,
stuck,http://en.wikipedia.org/wiki/Hans_Joachim_Stuck,Hans-Joachim,Stuck,1951-01-01,German,1978,,
tambay,http://en.wikipedia.org/wiki/Patrick_Tambay,Patrick,Tambay,1949-06-25,French,1978,,
trimmer,http://en.wikipedia.org/wiki/Tony_Trimmer,Tony,Trimmer,1943-01-24,British,1978,,
gilles_villeneuve,http://en.wikipedia.org/wiki/Gilles_Villeneuve,Gilles,Villeneuve,1950-01-18,Canadian,1978,,
watson,http://en.wikipedia.org/wiki/John_Watson_(racing_driver),John,Watson,1946-05-04,British,1978,,
mario_andretti,http://en.wikipedia.org/wiki/Mario_Andretti,Mario,Andretti,1940-02-28,American,1979,,
arnoux,http://en.wikipedia.org/wiki/Ren%C3%A9_Arnoux,René,Arnoux,1948-07-04,French,1979,,
brambilla,http://en.wikipedia.org/wiki/Vittorio_Brambilla,Vittorio,Brambilla,1937-11-11,Italian,1979,,
brancatelli,http://en.wikipedia.org/wiki/Gianfranco_Brancatelli,Gianfranco,Brancatelli,1950-01-18,Italian,1979,,
daly,http://en.wikipedia.org/wiki/Derek_Daly,Derek,Daly,1953-03-11,Irish,1979,,
angelis,http://en.wikipedia.org/wiki/Elio_de_Angelis,Elio,de Angelis,1958-03-26,Italian,1979,,
depailler,http://en.wikipedia.org/wiki/Patrick_Depailler,Patrick,Depailler,1944-08-09,French,1979,,
emerson_fittipaldi,http://en.wikipedia.org/wiki/Emerson_Fittipaldi,Emerson,Fittipaldi,1946-12-12,Brazilian,1979,,
gaillard,http://en.wikipedia.org/wiki/Patrick_Gaillard,Patrick,Gaillard,1952-02-12,French,1979,,
giacomelli,http://en.wikipedia.org/wiki/Bruno_Giacomelli,Bruno,Giacomelli,1952-09-10,Italian,1979,,
hunt,http://en.wikipedia.org/wiki/James_Hunt,James,Hunt,1947-08-29,British,1979,,
ickx,http://en.wikipedia.org/wiki/Jacky_Ickx,Jacky,Ickx,1945-01-01,Belgian,1979,,
jabouille,http://en.wikipedia.org/wiki/Jean-Pierre_Jabouille,Jean-Pierre,Jabouille,1942-10-01,French,1979,,
jarier,http://en.wikipedia.org/wiki/Jean-Pierre_Jarier,Jean-Pierre,Jarier,1946-07-10,French,1979,,
jones,http://en.wikipedia.org/wiki/Alan_Jones_(Formula_1),Alan,Jones,1946-11-02,Australian,1979,,
laffite,http://en.wikipedia.org/wiki/Jacques_Laffite,Jacques,Laffite,1943-11-21,French,1979,,
lammers,http://en.wikipedia.org/wiki/Jan_Lammers,Jan,Lammers,1956-06-02,Dutch,1979,,
lauda,http://en.wikipedia.org/wiki/Niki_Lauda,Niki,Lauda,1949-02-22,Austrian,1979,,
lees,http://en.wikipedia.org/wiki/Geoff_Lees,Geoff,Lees,1951-05-01,British,1979,,
mass,http://en.wikipedia.org/wiki/Jochen_Mass,Jochen,Mass,1946-09-30,German,1979,,
merzario,http://en.wikipedia.org/wiki/Arturo_Merzario,Arturo,Merzario,1943-03-11,Italian,1979,,
patrese,http://en.wikipedia.org/wiki/Riccardo_Patrese,Riccardo,Patrese,1954-04-17,Italian,1979,,
piquet,http://en.wikipedia.org/wiki/Nelson_Piquet,Nelson,Piquet,1952-08-17,Brazilian,1979,,
pironi,http://en.wikipedia.org/wiki/Didier_Pironi,Didier,Pironi,1952-03-26,French,1979,,
rebaque,http://en.wikipedia.org/wiki/Hector_Rebaque,Hector,Rebaque,1956-02-05,Mexican,1979,,
regazzoni,http://en.wikipedia.org/wiki/Clay_Regazzoni,Clay,Regazzoni,1939-09-05,Swiss,1979,,
reutemann,http://en.wikipedia.org/wiki/Carlos_Reutemann,Carlos,Reutemann,1942-04-12,Argentine,1979,,
ribeiro,http://en.wikipedia.org/wiki/Alex_Ribeiro,Alex,Ribeiro,1948-11-07,Brazilian,1979,,
keke_rosberg,http://en.wikipedia.org/wiki/Keke_Rosberg,Keke,Rosberg,1948-12-06,Finnish,1979,,
scheckter,http://en.wikipedia.org/wiki/Jody_Scheckter,Jody,Scheckter,1950-01-29,South African,1979,,
stuck,http://en.wikipedia.org/wiki/Hans_Joachim_Stuck,Hans-Joachim,Stuck,1951-01-01,German,1979,,
surer,http://en.wikipedia.org/wiki/Marc_Surer,Marc,Surer,1951-09-18,Swiss,1979,,
tambay,http://en.wikipedia.org/wiki/Patrick_Tambay,Patrick,Tambay,1949-06-25,French,1979,,
gilles_villeneuve,http://en.wikipedia.org/wiki/Gilles_Villeneuve,Gilles,Villeneuve,1950-01-18,Canadian,1979,,
watson,http://en.wikipedia.org/wiki/John_Watson_(racing_driver),John,Watson,1946-05-04,British,1979,,
zunino,http://en.wikipedia.org/wiki/Ricardo_Zunino,Ricardo,Zunino,1949-04-13,Argentine,1979,,
mario_andretti,http://en.wikipedia.org/wiki/Mario_Andretti,Mario,Andretti,1940-02-28,American,1980,,
arnoux,http://en.wikipedia.org/wiki/Ren%C3%A9_Arnoux,René,Arnoux,1948-07-04,French,1980,,
brambilla,http://en.wikipedia.org/wiki/Vittorio_Brambilla,Vittorio,Brambilla,1937-11-11,Italian,1980,,
cheever,http://en.wikipedia.org/wiki/Eddie_Cheever,Eddie,Cheever,1958-01-10,American,1980,,
cogan,http://en.wikipedia.org/wiki/Kevin_Cogan,Kevin,Cogan,1956-03-31,American,1980,,
daly,http://en.wikipedia.org/wiki/Derek_Daly,Derek,Daly,1953-03-11,Irish,1980,,
angelis,http://en.wikipedia.org/wiki/Elio_de_Angelis,Elio,de Angelis,1958-03-26,Italian,1980,,
cesaris,http://en.wikipedia.org/wiki/Andrea_de_Cesaris,Andrea,de Cesaris,1959-05-31,Italian,1980,,
depailler,http://en.wikipedia.org/wiki/Patrick_Depailler,Patrick,Depailler,1944-08-09,French,1980,,
ertl,http://en.wikipedia.org/wiki/Harald_Ertl,Harald,Ertl,1948-08-31,Austrian,1980,,
emerson_fittipaldi,http://en.wikipedia.org/wiki/Emerson_Fittipaldi,Emerson,Fittipaldi,1946-12-12,Brazilian,1980,,
giacomelli,http://en.wikipedia.org/wiki/Bruno_Giacomelli,Bruno,Giacomelli,1952-09-10,Italian,1980,,
jabouille,http://en.wikipedia.org/wiki/Jean-Pierre_Jabouille,Jean-Pierre,Jabouille,1942-10-01,French,1980,,
jarier,http://en.wikipedia.org/wiki/Jean-Pierre_Jarier,Jean-Pierre,Jarier,1946-07-10,French,1980,,
johansson,http://en.wikipedia.org/wiki/Stefan_Johansson,Stefan,Johansson,1956-09-08,Swedish,1980,,
jones,http://en.wikipedia.org/wiki/Alan_Jones_(Formula_1),Alan,Jones,1946-11-02,Australian,1980,,
keegan,http://en.wikipedia.org/wiki/Rupert_Keegan,Rupert,Keegan,1955-02-26,British,1980,,
kennedy,http://en.wikipedia.org/wiki/David_Kennedy_(racing_driver),Dave,Kennedy,1953-01-15,Irish,1980,,
laffite,http://en.wikipedia.org/wiki/Jacques_Laffite,Jacques,Laffite,1943-11-21,French,1980,,
lammers,http://en.wikipedia.org/wiki/Jan_Lammers,Jan,Lammers,1956-06-02,Dutch,1980,,
lees,http://en.wikipedia.org/wiki/Geoff_Lees,Geoff,Lees,1951-05-01,British,1980,,
mansell,http://en.wikipedia.org/wiki/Nigel_Mansell,Nigel,Mansell,1953-08-08,British,1980,,
mass,http://en.wikipedia.org/wiki/Jochen_Mass,Jochen,Mass,1946-09-30,German,1980,,
needell,http://en.wikipedia.org/wiki/Tiff_Needell,Tiff,Needell,1951-10-29,British,1980,,
patrese,http://en.wikipedia.org/wiki/Riccardo_Patrese,Riccardo,Patrese,1954-04-17,Italian,1980,,
piquet,http://en.wikipedia.org/wiki/Nelson_Piquet,Nelson,Piquet,1952-08-17,Brazilian,1980,,
pironi,http://en.wikipedia.org/wiki/Didier_Pironi,Didier,Pironi,1952-03-26,French,1980,,
prost,http://en.wikipedia.org/wiki/Alain_Prost,Alain,Prost,1955-02-24,French,1980,,
rebaque,http://en.wikipedia.org/wiki/Hector_Rebaque,Hector,Rebaque,1956-02-05,Mexican,1980,,
regazzoni,http://en.wikipedia.org/wiki/Clay_Regazzoni,Clay,Regazzoni,1939-09-05,Swiss,1980,,
reutemann,http://en.wikipedia.org/wiki/Carlos_Reutemann,Carlos,Reutemann,1942-04-12,Argentine,1980,,
keke_rosberg,http://en.wikipedia.org/wiki/Keke_Rosberg,Keke,Rosberg,1948-12-06,Finnish,1980,,
scheckter,http://en.wikipedia.org/wiki/Jody_Scheckter,Jody,Scheckter,1950-01-29,South African,1980,,
south,http://en.wikipedia.org/wiki/Stephen_South,Stephen,South,1952-02-19,British,1980,,
surer,http://en.wikipedia.org/wiki/Marc_Surer,Marc,Surer,1951-09-18,Swiss,1980,,
thackwell,http://en.wikipedia.org/wiki/Mike_Thackwell,Mike,Thackwell,1961-03-30,New Zealander,1980,,
gilles_villeneuve,http://en.wikipedia.org/wiki/Gilles_Villeneuve,Gilles,Villeneuve,1950-01-18,Canadian,1980,,
watson,http://en.wikipedia.org/wiki/John_Watson_(racing_driver),John,Watson,1946-05-04,British,1980,,
desire_wilson,http://en.wikipedia.org/wiki/Desir%C3%A9_Wilson,Desiré,Wilson,1953-11-26,South African,1980,,
manfred_winkelhock,http://en.wikipedia.org/wiki/Manfred_Winkelhock,Manfred,Winkelhock,1951-10-06,German,1980,,
zunino,http://en.wikipedia.org/wiki/Ricardo_Zunino,Ricardo,Zunino,1949-04-13,Argentine,1980,,
alboreto,http://en.wikipedia.org/wiki/Michele_Alboreto,Michele,Alboreto,1956-12-23,Italian,1981,,
mario_andretti,http://en.wikipedia.org/wiki/Mario_Andretti,Mario,Andretti,1940-02-28,American,1981,,
arnoux,http://en.wikipedia.org/wiki/Ren%C3%A9_Arnoux,René,Arnoux,1948-07-04,French,1981,,
borgudd,http://en.wikipedia.org/wiki/Slim_Borgudd,Slim,Borgudd,1946-11-25,Swedish,1981,,
cheever,http://en.wikipedia.org/wiki/Eddie_Cheever,Eddie,Cheever,1958-01-10,American,1981,,
cogan,http://en.wikipedia.org/wiki/Kevin_Cogan,Kevin,Cogan,1956-03-31,American,1981,,
daly,http://en.wikipedia.org/wiki/Derek_Daly,Derek,Daly,1953-03-11,Irish,1981,,
angelis,http://en.wikipedia.org/wiki/Elio_de_Angelis,Elio,de Angelis,1958-03-26,Italian,1981,,
cesaris,http://en.wikipedia.org/wiki/Andrea_de_Cesaris,Andrea,de Cesaris,1959-05-31,Italian,1981,,
francia,http://en.wikipedia.org/wiki/Giorgio_Francia,Giorgio,Francia,1947-11-08,Italian,1981,,
gabbiani,http://en.wikipedia.org/wiki/Beppe_Gabbiani,Beppe,Gabbiani,1957-01-02,Italian,1981,,
ghinzani,http://en.wikipedia.org/wiki/Piercarlo_Ghinzani,Piercarlo,Ghinzani,1952-01-16,Italian,1981,,
giacomelli,http://en.wikipedia.org/wiki/Bruno_Giacomelli,Bruno,Giacomelli,1952-09-10,Italian,1981,,
guerra,http://en.wikipedia.org/wiki/Miguel_Angel_Guerra,Miguel Ángel,Guerra,1953-08-31,Argentine,1981,,
henton,http://en.wikipedia.org/wiki/Brian_Henton,Brian,Henton,1946-09-19,British,1981,,
jabouille,http://en.wikipedia.org/wiki/Jean-Pierre_Jabouille,Jean-Pierre,Jabouille,1942-10-01,French,1981,,
jarier,http://en.wikipedia.org/wiki/Jean-Pierre_Jarier,Jean-Pierre,Jarier,1946-07-10,French,1981,,
jones,http://en.wikipedia.org/wiki/Alan_Jones_(Formula_1),Alan,Jones,1946-11-02,Australian,1981,,
